"StationCode","Regions","Year","Survey","SampDate","Species","VolumeOfAllTows","Catch","CPUE"
"520","Sacramento",2014,3,2014-07-01,"Wakasagi",2636,0,0
"520","Sacramento",2014,4,2014-07-16,"American Shad",2641,0,0
"520","Sacramento",2014,4,2014-07-16,"Bigscale Logperch",2641,0,0
"520","Sacramento",2014,4,2014-07-16,"Bluegill",2641,0,0
"520","Sacramento",2014,4,2014-07-16,"Catfish",2641,0,0
"520","Sacramento",2014,4,2014-07-16,"Catfish  ()",2641,0,0
"520","Sacramento",2014,4,2014-07-16,"Centrarchids  ()",2641,0,0
"520","Sacramento",2014,4,2014-07-16,"Delta Smelt",2641,0,0
"520","Sacramento",2014,4,2014-07-16,"Gobies",2641,5,0.00189322226429383
"520","Sacramento",2014,4,2014-07-16,"Gobies  ()",2641,0,0
"520","Sacramento",2014,4,2014-07-16,"Herring  ()",2641,0,0
"520","Sacramento",2014,4,2014-07-16,"Jellyfish",2641,14,0.00530102234002272
"520","Sacramento",2014,4,2014-07-16,"Largemouth Bass",2641,0,0
"520","Sacramento",2014,4,2014-07-16,"Longfin Smelt",2641,0,0
"520","Sacramento",2014,4,2014-07-16,"Mississippi Silverside",2641,0,0
"520","Sacramento",2014,4,2014-07-16,"Northern Anchovy",2641,0,0
"520","Sacramento",2014,4,2014-07-16,"Other",2641,0,0
"520","Sacramento",2014,4,2014-07-16,"Pacific Herring",2641,0,0
"520","Sacramento",2014,4,2014-07-16,"Rainwater Killifish",2641,0,0
"520","Sacramento",2014,4,2014-07-16,"Shrimp",2641,0,0
"520","Sacramento",2014,4,2014-07-16,"Shrimp  ()",2641,0,0
"520","Sacramento",2014,4,2014-07-16,"Splittail",2641,0,0
"520","Sacramento",2014,4,2014-07-16,"Starry Flounder",2641,0,0
"520","Sacramento",2014,4,2014-07-16,"Threadfin Shad",2641,0,0
"520","Sacramento",2014,4,2014-07-16,"Three Spine Stickleback",2641,0,0
"520","Sacramento",2014,4,2014-07-16,"Trid_SB0  ()",2641,0,0
"520","Sacramento",2014,4,2014-07-16,"Unknown Damaged  ()",2641,0,0
"520","Sacramento",2014,4,2014-07-16,"Unknown Fish  ()",2641,0,0
"520","Sacramento",2014,4,2014-07-16,"Unknown Invertebrate  ()",2641,0,0
"520","Sacramento",2014,4,2014-07-16,"Wakasagi",2641,0,0
"520","Sacramento",2014,5,2014-07-30,"American Shad",1778,0,0
"520","Sacramento",2014,5,2014-07-30,"Bigscale Logperch",1778,0,0
"520","Sacramento",2014,5,2014-07-30,"Bluegill",1778,0,0
"520","Sacramento",2014,5,2014-07-30,"Catfish",1778,0,0
"520","Sacramento",2014,5,2014-07-30,"Catfish  ()",1778,0,0
"520","Sacramento",2014,5,2014-07-30,"Centrarchids  ()",1778,0,0
"520","Sacramento",2014,5,2014-07-30,"Delta Smelt",1778,0,0
"520","Sacramento",2014,5,2014-07-30,"Gobies",1778,0,0
"520","Sacramento",2014,5,2014-07-30,"Gobies  ()",1778,0,0
"520","Sacramento",2014,5,2014-07-30,"Herring  ()",1778,0,0
"520","Sacramento",2014,5,2014-07-30,"Jellyfish",1778,24,0.0134983127109111
"520","Sacramento",2014,5,2014-07-30,"Largemouth Bass",1778,0,0
"520","Sacramento",2014,5,2014-07-30,"Longfin Smelt",1778,0,0
"520","Sacramento",2014,5,2014-07-30,"Mississippi Silverside",1778,0,0
"520","Sacramento",2014,5,2014-07-30,"Northern Anchovy",1778,0,0
"520","Sacramento",2014,5,2014-07-30,"Other",1778,0,0
"520","Sacramento",2014,5,2014-07-30,"Pacific Herring",1778,0,0
"520","Sacramento",2014,5,2014-07-30,"Rainwater Killifish",1778,0,0
"520","Sacramento",2014,5,2014-07-30,"Shrimp",1778,0,0
"520","Sacramento",2014,5,2014-07-30,"Shrimp  ()",1778,0,0
"520","Sacramento",2014,5,2014-07-30,"Splittail",1778,0,0
"520","Sacramento",2014,5,2014-07-30,"Starry Flounder",1778,0,0
"520","Sacramento",2014,5,2014-07-30,"Threadfin Shad",1778,0,0
"520","Sacramento",2014,5,2014-07-30,"Three Spine Stickleback",1778,0,0
"520","Sacramento",2014,5,2014-07-30,"Trid_SB0  ()",1778,0,0
"520","Sacramento",2014,5,2014-07-30,"Unknown Damaged  ()",1778,0,0
"520","Sacramento",2014,5,2014-07-30,"Unknown Fish  ()",1778,0,0
"520","Sacramento",2014,5,2014-07-30,"Unknown Invertebrate  ()",1778,0,0
"520","Sacramento",2014,5,2014-07-30,"Wakasagi",1778,0,0
"520","Sacramento",2014,6,2014-08-13,"American Shad",2621,0,0
"520","Sacramento",2014,6,2014-08-13,"Bigscale Logperch",2621,0,0
"520","Sacramento",2014,6,2014-08-13,"Bluegill",2621,0,0
"520","Sacramento",2014,6,2014-08-13,"Catfish",2621,0,0
"520","Sacramento",2014,6,2014-08-13,"Catfish  ()",2621,0,0
"520","Sacramento",2014,6,2014-08-13,"Centrarchids  ()",2621,0,0
"520","Sacramento",2014,6,2014-08-13,"Delta Smelt",2621,0,0
"520","Sacramento",2014,6,2014-08-13,"Gobies",2621,1,0.000381533765738268
"520","Sacramento",2014,6,2014-08-13,"Gobies  ()",2621,0,0
"520","Sacramento",2014,6,2014-08-13,"Herring  ()",2621,0,0
"520","Sacramento",2014,6,2014-08-13,"Jellyfish",2621,60,0.0228920259442961
"520","Sacramento",2014,6,2014-08-13,"Largemouth Bass",2621,0,0
"520","Sacramento",2014,6,2014-08-13,"Longfin Smelt",2621,0,0
"520","Sacramento",2014,6,2014-08-13,"Mississippi Silverside",2621,0,0
"520","Sacramento",2014,6,2014-08-13,"Northern Anchovy",2621,0,0
"520","Sacramento",2014,6,2014-08-13,"Other",2621,0,0
"520","Sacramento",2014,6,2014-08-13,"Pacific Herring",2621,0,0
"520","Sacramento",2014,6,2014-08-13,"Rainwater Killifish",2621,0,0
"520","Sacramento",2014,6,2014-08-13,"Shrimp",2621,0,0
"520","Sacramento",2014,6,2014-08-13,"Shrimp  ()",2621,0,0
"520","Sacramento",2014,6,2014-08-13,"Splittail",2621,0,0
"520","Sacramento",2014,6,2014-08-13,"Starry Flounder",2621,0,0
"520","Sacramento",2014,6,2014-08-13,"Threadfin Shad",2621,0,0
"520","Sacramento",2014,6,2014-08-13,"Three Spine Stickleback",2621,0,0
"520","Sacramento",2014,6,2014-08-13,"Trid_SB0  ()",2621,0,0
"520","Sacramento",2014,6,2014-08-13,"Unknown Damaged  ()",2621,0,0
"520","Sacramento",2014,6,2014-08-13,"Unknown Fish  ()",2621,0,0
"520","Sacramento",2014,6,2014-08-13,"Unknown Invertebrate  ()",2621,0,0
"520","Sacramento",2014,6,2014-08-13,"Wakasagi",2621,0,0
"520","Sacramento",2015,1,2015-06-01,"American Shad",2983,0,0
"520","Sacramento",2015,1,2015-06-01,"Bigscale Logperch",2983,0,0
"520","Sacramento",2015,1,2015-06-01,"Bluegill",2983,0,0
"520","Sacramento",2015,1,2015-06-01,"Catfish",2983,0,0
"520","Sacramento",2015,1,2015-06-01,"Catfish  ()",2983,0,0
"520","Sacramento",2015,1,2015-06-01,"Centrarchids  ()",2983,0,0
"520","Sacramento",2015,1,2015-06-01,"Delta Smelt",2983,0,0
"520","Sacramento",2015,1,2015-06-01,"Gobies",2983,0,0
"520","Sacramento",2015,1,2015-06-01,"Gobies  ()",2983,0,0
"520","Sacramento",2015,1,2015-06-01,"Herring  ()",2983,0,0
"520","Sacramento",2015,1,2015-06-01,"Jellyfish",2983,2,0.000670465973851827
"520","Sacramento",2015,1,2015-06-01,"Largemouth Bass",2983,0,0
"520","Sacramento",2015,1,2015-06-01,"Longfin Smelt",2983,0,0
"520","Sacramento",2015,1,2015-06-01,"Mississippi Silverside",2983,0,0
"520","Sacramento",2015,1,2015-06-01,"Northern Anchovy",2983,2,0.000670465973851827
"520","Sacramento",2015,1,2015-06-01,"Other",2983,0,0
"520","Sacramento",2015,1,2015-06-01,"Pacific Herring",2983,0,0
"520","Sacramento",2015,1,2015-06-01,"Rainwater Killifish",2983,0,0
"520","Sacramento",2015,1,2015-06-01,"Shrimp",2983,2,0.000670465973851827
"520","Sacramento",2015,1,2015-06-01,"Shrimp  ()",2983,0,0
"520","Sacramento",2015,1,2015-06-01,"Splittail",2983,0,0
"520","Sacramento",2015,1,2015-06-01,"Starry Flounder",2983,0,0
"520","Sacramento",2015,1,2015-06-01,"Threadfin Shad",2983,0,0
"520","Sacramento",2015,1,2015-06-01,"Three Spine Stickleback",2983,0,0
"520","Sacramento",2015,1,2015-06-01,"Trid_SB0  ()",2983,0,0
"520","Sacramento",2015,1,2015-06-01,"Unknown Damaged  ()",2983,0,0
"520","Sacramento",2015,1,2015-06-01,"Unknown Fish  ()",2983,0,0
"520","Sacramento",2015,1,2015-06-01,"Unknown Invertebrate  ()",2983,0,0
"520","Sacramento",2015,1,2015-06-01,"Wakasagi",2983,0,0
"520","Sacramento",2015,2,2015-06-16,"American Shad",2651,0,0
"520","Sacramento",2015,2,2015-06-16,"Bigscale Logperch",2651,0,0
"520","Sacramento",2015,2,2015-06-16,"Bluegill",2651,0,0
"520","Sacramento",2015,2,2015-06-16,"Catfish",2651,0,0
"520","Sacramento",2015,2,2015-06-16,"Catfish  ()",2651,0,0
"520","Sacramento",2015,2,2015-06-16,"Centrarchids  ()",2651,0,0
"520","Sacramento",2015,2,2015-06-16,"Delta Smelt",2651,0,0
"520","Sacramento",2015,2,2015-06-16,"Gobies",2651,19,0.00716710675216899
"520","Sacramento",2015,2,2015-06-16,"Gobies  ()",2651,0,0
"520","Sacramento",2015,2,2015-06-16,"Herring  ()",2651,0,0
"520","Sacramento",2015,2,2015-06-16,"Jellyfish",2651,1,0.000377216144851
"520","Sacramento",2015,2,2015-06-16,"Largemouth Bass",2651,0,0
"520","Sacramento",2015,2,2015-06-16,"Longfin Smelt",2651,0,0
"520","Sacramento",2015,2,2015-06-16,"Mississippi Silverside",2651,2,0.000754432289701999
"520","Sacramento",2015,2,2015-06-16,"Northern Anchovy",2651,1,0.000377216144851
"520","Sacramento",2015,2,2015-06-16,"Other",2651,0,0
"520","Sacramento",2015,2,2015-06-16,"Pacific Herring",2651,0,0
"520","Sacramento",2015,2,2015-06-16,"Rainwater Killifish",2651,0,0
"520","Sacramento",2015,2,2015-06-16,"Shrimp",2651,0,0
"520","Sacramento",2015,2,2015-06-16,"Shrimp  ()",2651,0,0
"520","Sacramento",2015,2,2015-06-16,"Splittail",2651,0,0
"520","Sacramento",2015,2,2015-06-16,"Starry Flounder",2651,0,0
"520","Sacramento",2015,2,2015-06-16,"Threadfin Shad",2651,0,0
"520","Sacramento",2015,2,2015-06-16,"Three Spine Stickleback",2651,0,0
"520","Sacramento",2015,2,2015-06-16,"Trid_SB0  ()",2651,0,0
"520","Sacramento",2015,2,2015-06-16,"Unknown Damaged  ()",2651,0,0
"520","Sacramento",2015,2,2015-06-16,"Unknown Fish  ()",2651,0,0
"520","Sacramento",2015,2,2015-06-16,"Unknown Invertebrate  ()",2651,0,0
"520","Sacramento",2015,2,2015-06-16,"Wakasagi",2651,0,0
"520","Sacramento",2015,3,2015-06-29,"American Shad",2869,0,0
"520","Sacramento",2015,3,2015-06-29,"Bigscale Logperch",2869,0,0
"520","Sacramento",2015,3,2015-06-29,"Bluegill",2869,0,0
"520","Sacramento",2015,3,2015-06-29,"Catfish",2869,0,0
"520","Sacramento",2015,3,2015-06-29,"Catfish  ()",2869,0,0
"520","Sacramento",2015,3,2015-06-29,"Centrarchids  ()",2869,0,0
"520","Sacramento",2015,3,2015-06-29,"Delta Smelt",2869,0,0
"520","Sacramento",2015,3,2015-06-29,"Gobies",2869,5,0.00174276751481352
"520","Sacramento",2015,3,2015-06-29,"Gobies  ()",2869,0,0
"520","Sacramento",2015,3,2015-06-29,"Herring  ()",2869,0,0
"520","Sacramento",2015,3,2015-06-29,"Jellyfish",2869,17,0.00592540955036598
"520","Sacramento",2015,3,2015-06-29,"Largemouth Bass",2869,0,0
"520","Sacramento",2015,3,2015-06-29,"Longfin Smelt",2869,0,0
"520","Sacramento",2015,3,2015-06-29,"Mississippi Silverside",2869,0,0
"520","Sacramento",2015,3,2015-06-29,"Northern Anchovy",2869,0,0
"520","Sacramento",2015,3,2015-06-29,"Other",2869,0,0
"520","Sacramento",2015,3,2015-06-29,"Pacific Herring",2869,0,0
"520","Sacramento",2015,3,2015-06-29,"Rainwater Killifish",2869,0,0
"520","Sacramento",2015,3,2015-06-29,"Shrimp",2869,0,0
"520","Sacramento",2015,3,2015-06-29,"Shrimp  ()",2869,0,0
"520","Sacramento",2015,3,2015-06-29,"Splittail",2869,0,0
"520","Sacramento",2015,3,2015-06-29,"Starry Flounder",2869,0,0
"520","Sacramento",2015,3,2015-06-29,"Threadfin Shad",2869,0,0
"520","Sacramento",2015,3,2015-06-29,"Three Spine Stickleback",2869,0,0
"520","Sacramento",2015,3,2015-06-29,"Trid_SB0  ()",2869,0,0
"520","Sacramento",2015,3,2015-06-29,"Unknown Damaged  ()",2869,0,0
"520","Sacramento",2015,3,2015-06-29,"Unknown Fish  ()",2869,0,0
"520","Sacramento",2015,3,2015-06-29,"Unknown Invertebrate  ()",2869,0,0
"520","Sacramento",2015,3,2015-06-29,"Wakasagi",2869,0,0
"520","Sacramento",2015,4,2015-07-13,"American Shad",3027,0,0
"520","Sacramento",2015,4,2015-07-13,"Bigscale Logperch",3027,0,0
"520","Sacramento",2015,4,2015-07-13,"Bluegill",3027,0,0
"520","Sacramento",2015,4,2015-07-13,"Catfish",3027,0,0
"520","Sacramento",2015,4,2015-07-13,"Catfish  ()",3027,0,0
"520","Sacramento",2015,4,2015-07-13,"Centrarchids  ()",3027,0,0
"520","Sacramento",2015,4,2015-07-13,"Delta Smelt",3027,0,0
"520","Sacramento",2015,4,2015-07-13,"Gobies",3027,4,0.0013214403700033
"520","Sacramento",2015,4,2015-07-13,"Gobies  ()",3027,0,0
"520","Sacramento",2015,4,2015-07-13,"Herring  ()",3027,0,0
"520","Sacramento",2015,4,2015-07-13,"Jellyfish",3027,12,0.00396432111000991
"520","Sacramento",2015,4,2015-07-13,"Largemouth Bass",3027,0,0
"520","Sacramento",2015,4,2015-07-13,"Longfin Smelt",3027,0,0
"520","Sacramento",2015,4,2015-07-13,"Mississippi Silverside",3027,0,0
"520","Sacramento",2015,4,2015-07-13,"Northern Anchovy",3027,0,0
"520","Sacramento",2015,4,2015-07-13,"Other",3027,0,0
"520","Sacramento",2015,4,2015-07-13,"Pacific Herring",3027,0,0
"520","Sacramento",2015,4,2015-07-13,"Rainwater Killifish",3027,0,0
"520","Sacramento",2015,4,2015-07-13,"Shrimp",3027,0,0
"520","Sacramento",2015,4,2015-07-13,"Shrimp  ()",3027,0,0
"520","Sacramento",2015,4,2015-07-13,"Splittail",3027,0,0
"520","Sacramento",2015,4,2015-07-13,"Starry Flounder",3027,0,0
"520","Sacramento",2015,4,2015-07-13,"Threadfin Shad",3027,0,0
"520","Sacramento",2015,4,2015-07-13,"Three Spine Stickleback",3027,0,0
"520","Sacramento",2015,4,2015-07-13,"Trid_SB0  ()",3027,0,0
"520","Sacramento",2015,4,2015-07-13,"Unknown Damaged  ()",3027,0,0
"520","Sacramento",2015,4,2015-07-13,"Unknown Fish  ()",3027,0,0
"520","Sacramento",2015,4,2015-07-13,"Unknown Invertebrate  ()",3027,0,0
"520","Sacramento",2015,4,2015-07-13,"Wakasagi",3027,0,0
"520","Sacramento",2015,5,2015-07-27,"American Shad",2009,0,0
"520","Sacramento",2015,5,2015-07-27,"Bigscale Logperch",2009,0,0
"520","Sacramento",2015,5,2015-07-27,"Bluegill",2009,0,0
"520","Sacramento",2015,5,2015-07-27,"Catfish",2009,0,0
"520","Sacramento",2015,5,2015-07-27,"Catfish  ()",2009,0,0
"520","Sacramento",2015,5,2015-07-27,"Centrarchids  ()",2009,0,0
"520","Sacramento",2015,5,2015-07-27,"Delta Smelt",2009,0,0
"520","Sacramento",2015,5,2015-07-27,"Gobies",2009,0,0
"520","Sacramento",2015,5,2015-07-27,"Gobies  ()",2009,0,0
"520","Sacramento",2015,5,2015-07-27,"Herring  ()",2009,0,0
"520","Sacramento",2015,5,2015-07-27,"Jellyfish",2009,10,0.00497760079641613
"520","Sacramento",2015,5,2015-07-27,"Largemouth Bass",2009,0,0
"520","Sacramento",2015,5,2015-07-27,"Longfin Smelt",2009,0,0
"520","Sacramento",2015,5,2015-07-27,"Mississippi Silverside",2009,0,0
"520","Sacramento",2015,5,2015-07-27,"Northern Anchovy",2009,0,0
"520","Sacramento",2015,5,2015-07-27,"Other",2009,0,0
"520","Sacramento",2015,5,2015-07-27,"Pacific Herring",2009,0,0
"520","Sacramento",2015,5,2015-07-27,"Rainwater Killifish",2009,0,0
"520","Sacramento",2015,5,2015-07-27,"Shrimp",2009,0,0
"520","Sacramento",2015,5,2015-07-27,"Shrimp  ()",2009,0,0
"520","Sacramento",2015,5,2015-07-27,"Splittail",2009,0,0
"520","Sacramento",2015,5,2015-07-27,"Starry Flounder",2009,0,0
"520","Sacramento",2015,5,2015-07-27,"Threadfin Shad",2009,0,0
"520","Sacramento",2015,5,2015-07-27,"Three Spine Stickleback",2009,0,0
"520","Sacramento",2015,5,2015-07-27,"Trid_SB0  ()",2009,0,0
"520","Sacramento",2015,5,2015-07-27,"Unknown Damaged  ()",2009,0,0
"520","Sacramento",2015,5,2015-07-27,"Unknown Fish  ()",2009,0,0
"520","Sacramento",2015,5,2015-07-27,"Unknown Invertebrate  ()",2009,0,0
"520","Sacramento",2015,5,2015-07-27,"Wakasagi",2009,0,0
"520","Sacramento",2015,6,2015-08-10,"American Shad",2849,0,0
"520","Sacramento",2015,6,2015-08-10,"Bigscale Logperch",2849,0,0
"520","Sacramento",2015,6,2015-08-10,"Bluegill",2849,0,0
"520","Sacramento",2015,6,2015-08-10,"Catfish",2849,0,0
"520","Sacramento",2015,6,2015-08-10,"Catfish  ()",2849,0,0
"520","Sacramento",2015,6,2015-08-10,"Centrarchids  ()",2849,0,0
"520","Sacramento",2015,6,2015-08-10,"Delta Smelt",2849,0,0
"520","Sacramento",2015,6,2015-08-10,"Gobies",2849,3,0.00105300105300105
"520","Sacramento",2015,6,2015-08-10,"Gobies  ()",2849,0,0
"520","Sacramento",2015,6,2015-08-10,"Herring  ()",2849,0,0
"520","Sacramento",2015,6,2015-08-10,"Jellyfish",2849,115,0.0403650403650404
"520","Sacramento",2015,6,2015-08-10,"Largemouth Bass",2849,0,0
"520","Sacramento",2015,6,2015-08-10,"Longfin Smelt",2849,0,0
"520","Sacramento",2015,6,2015-08-10,"Mississippi Silverside",2849,0,0
"520","Sacramento",2015,6,2015-08-10,"Northern Anchovy",2849,0,0
"520","Sacramento",2015,6,2015-08-10,"Other",2849,0,0
"520","Sacramento",2015,6,2015-08-10,"Pacific Herring",2849,0,0
"520","Sacramento",2015,6,2015-08-10,"Rainwater Killifish",2849,0,0
"520","Sacramento",2015,6,2015-08-10,"Shrimp",2849,0,0
"520","Sacramento",2015,6,2015-08-10,"Shrimp  ()",2849,0,0
"520","Sacramento",2015,6,2015-08-10,"Splittail",2849,0,0
"520","Sacramento",2015,6,2015-08-10,"Starry Flounder",2849,0,0
"520","Sacramento",2015,6,2015-08-10,"Threadfin Shad",2849,0,0
"520","Sacramento",2015,6,2015-08-10,"Three Spine Stickleback",2849,0,0
"520","Sacramento",2015,6,2015-08-10,"Trid_SB0  ()",2849,0,0
"520","Sacramento",2015,6,2015-08-10,"Unknown Damaged  ()",2849,0,0
"520","Sacramento",2015,6,2015-08-10,"Unknown Fish  ()",2849,0,0
"520","Sacramento",2015,6,2015-08-10,"Unknown Invertebrate  ()",2849,0,0
"520","Sacramento",2015,6,2015-08-10,"Wakasagi",2849,0,0
"520","Sacramento",2016,1,2016-06-15,"American Shad",3165,0,0
"520","Sacramento",2016,1,2016-06-15,"Bigscale Logperch",3165,0,0
"520","Sacramento",2016,1,2016-06-15,"Bluegill",3165,0,0
"520","Sacramento",2016,1,2016-06-15,"Catfish",3165,0,0
"520","Sacramento",2016,1,2016-06-15,"Catfish  ()",3165,0,0
"520","Sacramento",2016,1,2016-06-15,"Centrarchids  ()",3165,0,0
"520","Sacramento",2016,1,2016-06-15,"Delta Smelt",3165,0,0
"520","Sacramento",2016,1,2016-06-15,"Gobies",3165,1,0.000315955766192733
"520","Sacramento",2016,1,2016-06-15,"Gobies  ()",3165,0,0
"520","Sacramento",2016,1,2016-06-15,"Herring  ()",3165,0,0
"520","Sacramento",2016,1,2016-06-15,"Jellyfish",3165,0,0
"520","Sacramento",2016,1,2016-06-15,"Largemouth Bass",3165,0,0
"520","Sacramento",2016,1,2016-06-15,"Longfin Smelt",3165,0,0
"520","Sacramento",2016,1,2016-06-15,"Mississippi Silverside",3165,0,0
"520","Sacramento",2016,1,2016-06-15,"Northern Anchovy",3165,0,0
"520","Sacramento",2016,1,2016-06-15,"Other",3165,0,0
"520","Sacramento",2016,1,2016-06-15,"Pacific Herring",3165,0,0
"520","Sacramento",2016,1,2016-06-15,"Rainwater Killifish",3165,0,0
"520","Sacramento",2016,1,2016-06-15,"Shrimp",3165,0,0
"520","Sacramento",2016,1,2016-06-15,"Shrimp  ()",3165,0,0
"520","Sacramento",2016,1,2016-06-15,"Splittail",3165,0,0
"520","Sacramento",2016,1,2016-06-15,"Starry Flounder",3165,0,0
"520","Sacramento",2016,1,2016-06-15,"Threadfin Shad",3165,0,0
"520","Sacramento",2016,1,2016-06-15,"Three Spine Stickleback",3165,0,0
"520","Sacramento",2016,1,2016-06-15,"Trid_SB0  ()",3165,0,0
"520","Sacramento",2016,1,2016-06-15,"Unknown Damaged  ()",3165,0,0
"520","Sacramento",2016,1,2016-06-15,"Unknown Fish  ()",3165,2,0.000631911532385466
"520","Sacramento",2016,1,2016-06-15,"Unknown Invertebrate  ()",3165,0,0
"520","Sacramento",2016,1,2016-06-15,"Wakasagi",3165,0,0
"520","Sacramento",2016,2,2016-06-29,"American Shad",2963,0,0
"520","Sacramento",2016,2,2016-06-29,"Bigscale Logperch",2963,0,0
"520","Sacramento",2016,2,2016-06-29,"Bluegill",2963,0,0
"520","Sacramento",2016,2,2016-06-29,"Catfish",2963,0,0
"520","Sacramento",2016,2,2016-06-29,"Catfish  ()",2963,0,0
"520","Sacramento",2016,2,2016-06-29,"Centrarchids  ()",2963,0,0
"520","Sacramento",2016,2,2016-06-29,"Delta Smelt",2963,0,0
"520","Sacramento",2016,2,2016-06-29,"Gobies",2963,0,0
"520","Sacramento",2016,2,2016-06-29,"Gobies  ()",2963,0,0
"520","Sacramento",2016,2,2016-06-29,"Herring  ()",2963,0,0
"520","Sacramento",2016,2,2016-06-29,"Jellyfish",2963,6,0.0020249746878164
"520","Sacramento",2016,2,2016-06-29,"Largemouth Bass",2963,0,0
"520","Sacramento",2016,2,2016-06-29,"Longfin Smelt",2963,0,0
"520","Sacramento",2016,2,2016-06-29,"Mississippi Silverside",2963,0,0
"520","Sacramento",2016,2,2016-06-29,"Northern Anchovy",2963,0,0
"520","Sacramento",2016,2,2016-06-29,"Other",2963,0,0
"520","Sacramento",2016,2,2016-06-29,"Pacific Herring",2963,0,0
"520","Sacramento",2016,2,2016-06-29,"Rainwater Killifish",2963,0,0
"520","Sacramento",2016,2,2016-06-29,"Shrimp",2963,2,0.000674991562605467
"520","Sacramento",2016,2,2016-06-29,"Shrimp  ()",2963,0,0
"520","Sacramento",2016,2,2016-06-29,"Splittail",2963,0,0
"520","Sacramento",2016,2,2016-06-29,"Starry Flounder",2963,0,0
"520","Sacramento",2016,2,2016-06-29,"Threadfin Shad",2963,0,0
"520","Sacramento",2016,2,2016-06-29,"Three Spine Stickleback",2963,0,0
"520","Sacramento",2016,2,2016-06-29,"Trid_SB0  ()",2963,0,0
"520","Sacramento",2016,2,2016-06-29,"Unknown Damaged  ()",2963,0,0
"520","Sacramento",2016,2,2016-06-29,"Unknown Fish  ()",2963,0,0
"520","Sacramento",2016,2,2016-06-29,"Unknown Invertebrate  ()",2963,0,0
"520","Sacramento",2016,2,2016-06-29,"Wakasagi",2963,0,0
"520","Sacramento",2016,3,2016-07-14,"American Shad",2827,0,0
"520","Sacramento",2016,3,2016-07-14,"Bigscale Logperch",2827,0,0
"520","Sacramento",2016,3,2016-07-14,"Bluegill",2827,0,0
"520","Sacramento",2016,3,2016-07-14,"Catfish",2827,0,0
"520","Sacramento",2016,3,2016-07-14,"Catfish  ()",2827,0,0
"520","Sacramento",2016,3,2016-07-14,"Centrarchids  ()",2827,0,0
"520","Sacramento",2016,3,2016-07-14,"Delta Smelt",2827,0,0
"520","Sacramento",2016,3,2016-07-14,"Gobies",2827,4,0.0014149274849664
"520","Sacramento",2016,3,2016-07-14,"Gobies  ()",2827,0,0
"520","Sacramento",2016,3,2016-07-14,"Herring  ()",2827,0,0
"520","Sacramento",2016,3,2016-07-14,"Jellyfish",2827,1,0.000353731871241599
"520","Sacramento",2016,3,2016-07-14,"Largemouth Bass",2827,0,0
"520","Sacramento",2016,3,2016-07-14,"Longfin Smelt",2827,0,0
"520","Sacramento",2016,3,2016-07-14,"Mississippi Silverside",2827,0,0
"520","Sacramento",2016,3,2016-07-14,"Northern Anchovy",2827,0,0
"520","Sacramento",2016,3,2016-07-14,"Other",2827,0,0
"520","Sacramento",2016,3,2016-07-14,"Pacific Herring",2827,0,0
"520","Sacramento",2016,3,2016-07-14,"Rainwater Killifish",2827,0,0
"520","Sacramento",2016,3,2016-07-14,"Shrimp",2827,0,0
"520","Sacramento",2016,3,2016-07-14,"Shrimp  ()",2827,0,0
